id,type,source,title,content,content_length,meta_scientific_name,meta_common_name,meta_family,meta_genus,meta_native,meta_conservation_status,meta_wikipedia_url,meta_observations_count
species_63313,species,iNaturalist,Munro's Globemallow (Sphaeralcea munroana),"# Munro's Globemallow
*Sphaeralcea munroana*

**Taxonomy:** Family: Malvaceae, Genus: Sphaeralcea

## Description
Sphaeralcea munroana is a species of flowering plant in the mallow family known by the common names Munro's globemallow and Munro's desert-mallow. It is native to the western United States, where it can be found in the Great Basin and surrounding regions. It grows in sagebrush, desert flats, and mountain slopes. This perennial herb produces erect stems up to about 80 centimeters tall from a thick root system. It is woolly and gray-green in color. The...

*1570 observations recorded in Arizona*
",613,Sphaeralcea munroana,Munro's Globemallow,Malvaceae,Sphaeralcea,False,,https://en.wikipedia.org/wiki/Sphaeralcea munroana,1570
species_165720,species,iNaturalist,Britton's Beargrass (Nolina brittoniana),"# Britton's Beargrass
*Nolina brittoniana*

**Taxonomy:** Family: Asparagaceae, Genus: Nolina

## Description
Nolina brittoniana is a rare species of flowering plant in the asparagus family known by the common name Britton's beargrass. It is endemic to Florida, where there are 72 known populations, only a few of which are large enough to be considered viable. It is federally listed as an endangered species of the United States.

*233 observations recorded in Arizona*
",472,Nolina brittoniana,Britton's Beargrass,Asparagaceae,Nolina,False,,https://en.wikipedia.org/wiki/Nolina brittoniana,233
species_165721,species,iNaturalist,Foothill Beargrass (Nolina erumpens),"# Foothill Beargrass
*Nolina erumpens*

**Taxonomy:** Family: Asparagaceae, Genus: Nolina

## Description
Nolina erumpens, the foothill beargrass, mesa sacahuista, or sand beargrass, is a member of the Asparagaceae family subfamily Nolinaceae native to New Mexico, Texas and adjacent regions of north Mexico.

*328 observations recorded in Arizona*
",349,Nolina erumpens,Foothill Beargrass,Asparagaceae,Nolina,False,,https://en.wikipedia.org/wiki/Nolina erumpens,328
species_165722,species,iNaturalist,Woodland Beargrass (Nolina greenei),"# Woodland Beargrass
*Nolina greenei*

**Taxonomy:** Family: Asparagaceae, Genus: Nolina

## Description
Nolina greenei, woodland beargrass, is a plant species native to the United States. It is widespread in New Mexico and also reported from Colorado (Las Animas County), Texas (Deaf Smith and Garza Counties) and Oklahoma (Cimarron County).

*494 observations recorded in Arizona*
",383,Nolina greenei,Woodland Beargrass,Asparagaceae,Nolina,False,,https://en.wikipedia.org/wiki/Nolina greenei,494
species_165725,species,iNaturalist,sacahuista (Nolina microcarpa),"# sacahuista
*Nolina microcarpa*

**Taxonomy:** Family: Asparagaceae, Genus: Nolina

## Description
Nolina microcarpa is a species of flowering plant in the asparagus family known by the common names sacahuista and palmilla. Like other species of Nolina, it may be called beargrass. It is native to northern Mexico and the southwestern United States in Arizona and New Mexico. It does occur in the southwestern corner of Utah, where it has a limited distribution on Navajo Sandstone, but reports of it occurring in Texas may be in error.

*2771 observations recorded in Arizona*
",579,Nolina microcarpa,sacahuista,Asparagaceae,Nolina,False,,https://en.wikipedia.org/wiki/Nolina microcarpa,2771
species_165726,species,iNaturalist,Texas Sacahuiste (Nolina texana),"# Texas Sacahuiste
*Nolina texana*

**Taxonomy:** Family: Asparagaceae, Genus: Nolina

## Description
Nolina texana, the Texas sacahuiste or Texas beargrass, is a plant in the asparagus family that resembles a large clump of grass. It grows in the south central United States and Northern Mexico. They are sometimes grown as a garden plant in xeriscape or native plant gardens.

*3552 observations recorded in Arizona*
",419,Nolina texana,Texas Sacahuiste,Asparagaceae,Nolina,False,,https://en.wikipedia.org/wiki/Nolina texana,3552
species_274271,species,iNaturalist,Emory's barrel cactus (Ferocactus echidne),"# Emory's barrel cactus
*Ferocactus echidne*

**Taxonomy:** Family: Cactaceae, Genus: Ferocactus

## Description
Ferocactus echidne is a barrel cactus in the genus Ferocactus. It is found in nature in Mexico. This cactus is known commonly as Sonora barrel, Coville's barrel cactus, Emory's barrel cactus, and traveler's friend.

*712 observations recorded in Arizona*
",368,Ferocactus echidne,Emory's barrel cactus,Cactaceae,Ferocactus,False,,https://en.wikipedia.org/wiki/Ferocactus echidne,712
species_274273,species,iNaturalist,glaucous barrel cactus (Ferocactus glaucescens),"# glaucous barrel cactus
*Ferocactus glaucescens*

**Taxonomy:** Family: Cactaceae, Genus: Ferocactus

## Description
Ferocactus glaucescens (glaucous barrel cactus) is a species of flowering plant in the family Cactaceae.

*399 observations recorded in Arizona*
",263,Ferocactus glaucescens,glaucous barrel cactus,Cactaceae,Ferocactus,False,,https://en.wikipedia.org/wiki/Ferocactus glaucescens,399
species_163699,species,iNaturalist,New Mexico False Yucca (Hesperaloe funifera),"# New Mexico False Yucca
*Hesperaloe funifera*

**Taxonomy:** Family: Asparagaceae, Genus: Hesperaloe

## Description
Hesperaloe funifera (Coahuilan Hesperaloe, Giant Hesperaloe, or Mexican false yucca) is a plant species native to Texas (Val Verde County) and northern Mexico (Coahuila, San Luis Potosí, Nuevo León), but sometimes cultivated as an ornamental elsewhere.

*263 observations recorded in Arizona*
",411,Hesperaloe funifera,New Mexico False Yucca,Asparagaceae,Hesperaloe,False,,https://en.wikipedia.org/wiki/Hesperaloe funifera,263
species_1595253,species,iNaturalist,Eastern Joshua tree (Yucca jaegeriana),"# Eastern Joshua tree
*Yucca jaegeriana*

**Taxonomy:** Family: Asparagaceae, Genus: Yucca

## Description
Yucca brevifolia (also known as the Joshua tree, yucca palm, tree yucca, and palm tree yucca) is a plant species belonging to the genus Yucca. It is tree-like in habit, which is reflected in its common names.

*9161 observations recorded in Arizona*
",357,Yucca jaegeriana,Eastern Joshua tree,Asparagaceae,Yucca,False,,https://en.wikipedia.org/wiki/Yucca jaegeriana,9161
species_513917,species,iNaturalist,Gulf muhly (Muhlenbergia sericea),"# Gulf muhly
*Muhlenbergia sericea*

**Taxonomy:** Family: Poaceae, Genus: Muhlenbergia

## Description
Muhlenbergia sericea, synonym Muhlenbergia filipes, known as gulf hairawn muhly or sweetgrass, is a species of grass in the family Poaceae. It is native to the Southeastern United States (Alabama, Florida, Georgia, Louisiana, Mississippi, North Carolina, South Carolina, and Texas).

*411 observations recorded in Arizona*
",427,Muhlenbergia sericea,Gulf muhly,Poaceae,Muhlenbergia,False,,https://en.wikipedia.org/wiki/Muhlenbergia_sericea,411
species_855937,species,iNaturalist,Turk's Head (Hamatocactus hamatacanthus),"# Turk's Head
*Hamatocactus hamatacanthus*

**Taxonomy:** Family: Cactaceae, Genus: Hamatocactus

## Description
Ferocactus hamatacanthus, commonly named Turk's Head, is a barrel cactus in the tribe Cacteae.

*3928 observations recorded in Arizona*
",249,Hamatocactus hamatacanthus,Turk's Head,Cactaceae,Hamatocactus,False,,https://en.wikipedia.org/wiki/Hamatocactus hamatacanthus,3928
species_63379,species,iNaturalist,Longleaf Wattle (Acacia longifolia),"# Longleaf Wattle
*Acacia longifolia*

**Taxonomy:** Family: Fabaceae, Genus: Acacia

## Description
Acacia longifolia is a species of Acacia native to southeastern Australia, from the extreme southeast of Queensland, eastern New South Wales, eastern and southern Victoria, and southeastern South Australia. Common names for it include long-leaved wattle, acacia trinervis, aroma doble, golden wattle, coast wattle, sallow wattle and Sydney golden wattle. It is not listed as being a threatened species, and is considered invasive in Portugal and South Africa. In the Southern region of Western Australia, it...

*19806 observations recorded in Arizona*
",654,Acacia longifolia,Longleaf Wattle,Fabaceae,Acacia,False,,https://en.wikipedia.org/wiki/Acacia longifolia,19806
species_307106,species,iNaturalist,Creosote Bush Ancylandrena (Ancylandrena larreae),"# Creosote Bush Ancylandrena
*Ancylandrena larreae*

**Taxonomy:** Family: Andrenidae, Genus: Ancylandrena

## Description
Ancylandrena larreae, the creosote bush ancylandrena, is a species of mining bee in the family Andrenidae. It is found in Central America and North America.

*9 observations recorded in Arizona*
",318,Ancylandrena larreae,Creosote Bush Ancylandrena,Andrenidae,Ancylandrena,False,,https://en.wikipedia.org/wiki/Ancylandrena larreae,9
species_159653,species,iNaturalist,Rio Grande Stickpea (Calliandra conferta),"# Rio Grande Stickpea
*Calliandra conferta*

**Taxonomy:** Family: Fabaceae, Genus: Calliandra

## Description
Calliandra conferta is a species of flowering plants of the genus Calliandra in the Fabaceae family.

*196 observations recorded in Arizona*
",252,Calliandra conferta,Rio Grande Stickpea,Fabaceae,Calliandra,False,,https://en.wikipedia.org/wiki/Calliandra conferta,196
species_159654,species,iNaturalist,dwarf stickpea (Calliandra humilis),"# dwarf stickpea
*Calliandra humilis*

**Taxonomy:** Family: Fabaceae, Genus: Calliandra

## Description
Calliandra humilis (common name dwarf stickpea) is a species of flowering plants of the genus Calliandra in the Fabaceae family.

*447 observations recorded in Arizona*
",274,Calliandra humilis,dwarf stickpea,Fabaceae,Calliandra,False,,https://en.wikipedia.org/wiki/Calliandra humilis,447
species_122825,species,iNaturalist,Gundabluie (Acacia victoriae),"# Gundabluie
*Acacia victoriae*

**Taxonomy:** Family: Fabaceae, Genus: Acacia

## Description
Acacia victoriae commonly known as gundabluie or bardi bush is a shrub-like tree native to Australia. Subspecies: A. victoriae subsp. arida Pedley

*528 observations recorded in Arizona*
",282,Acacia victoriae,Gundabluie,Fabaceae,Acacia,False,,https://en.wikipedia.org/wiki/Acacia victoriae,528
species_204746,species,iNaturalist,Giant Century Plant (Agave salmiana),"# Giant Century Plant
*Agave salmiana*

**Taxonomy:** Family: Asparagaceae, Genus: Agave

## Description
Agave salmiana is a species of the family Agavaceae, native to central and southern Mexico. It is also reportedly naturalized in South Africa and in the Canary Islands.

*7122 observations recorded in Arizona*
",315,Agave salmiana,Giant Century Plant,Asparagaceae,Agave,False,,https://en.wikipedia.org/wiki/Agave salmiana,7122
species_274379,species,iNaturalist,Mexican pincushion cactus (Mammillaria magnimamma),"# Mexican pincushion cactus
*Mammillaria magnimamma*

**Taxonomy:** Family: Cactaceae, Genus: Mammillaria

## Description
Mammillaria magnimamma, common name Mexican Pincushion, is a species of plant in the Cactaceae family.

*3003 observations recorded in Arizona*
",266,Mammillaria magnimamma,Mexican pincushion cactus,Cactaceae,Mammillaria,False,,https://en.wikipedia.org/wiki/Mammillaria magnimamma,3003
species_75739,species,iNaturalist,Laxflower (Baileya pauciradiata),"# Laxflower
*Baileya pauciradiata*

**Taxonomy:** Family: Asteraceae, Genus: Baileya

## Description
Baileya pauciradiata is a North American species of flowering plant in the daisy family which is known by the common names laxflower and Colorado desert marigold. It is native to the deserts of northwestern Mexico and the Southwestern United States. It has been found in the States of California, Arizona, Nevada, Baja California, and Sonora.

*1090 observations recorded in Arizona*
",485,Baileya pauciradiata,Laxflower,Asteraceae,Baileya,False,,http://en.wikipedia.org/wiki/Baileya_pauciradiata,1090
species_75740,species,iNaturalist,Woolly Desert Marigold (Baileya pleniradiata),"# Woolly Desert Marigold
*Baileya pleniradiata*

**Taxonomy:** Family: Asteraceae, Genus: Baileya

## Description
Baileya pleniradiata is a North American species of flowering plant in the daisy family, known by the common name woolly desert marigold. It is native to desert regions of the southwestern United States and northern Mexico, where it grows in sandy habitats. It has been found in the States of Chihuahua, Sonora, Baja California, Arizona, Utah, and Nevada.

*1229 observations recorded in Arizona*
",511,Baileya pleniradiata,Woolly Desert Marigold,Asteraceae,Baileya,False,,https://en.wikipedia.org/wiki/Baileya pleniradiata,1229
species_851933,species,iNaturalist,bullhorn acacia (Vachellia cornigera),"# bullhorn acacia
*Vachellia cornigera*

**Taxonomy:** Family: Fabaceae, Genus: Vachellia

## Description
Vachellia cornigera, commonly known as Bullhorn Acacia (family Fabaceae), is a swollen-thorn tree native to Mexico and Central America. The common name of ""bullhorn"" refers to the enlarged, hollowed-out, swollen thorns (technically called stipular spines) that occur in pairs at the base of leaves, and resemble the horns of a steer. In Yucatán (one region where the bullhorn acacia thrives) it is called ""subín"", in Panamá the locals call them ""cachito"" (little horn). The tree grows...

*3102 observations recorded in Arizona*
",635,Vachellia cornigera,bullhorn acacia,Fabaceae,Vachellia,False,,http://en.wikipedia.org/wiki/Vachellia_cornigera,3102
species_890856,species,iNaturalist,Parkinson's Sassia (Austrosassia parkinsonia),"# Parkinson's Sassia
*Austrosassia parkinsonia*

**Taxonomy:** Family: Cymatiidae, Genus: Austrosassia

## Description
Austrosassia parkinsonia is a species of predatory sea snail, a marine gastropod mollusk in the family Cymatiidae.

*177 observations recorded in Arizona*
",274,Austrosassia parkinsonia,Parkinson's Sassia,Cymatiidae,Austrosassia,False,,https://en.wikipedia.org/wiki/Austrosassia_parkinsonia,177
species_595946,species,iNaturalist,Camel Thorn (Vachellia erioloba),"# Camel Thorn
*Vachellia erioloba*

**Taxonomy:** Family: Fabaceae, Genus: Vachellia

## Description
Vachellia erioloba (camel thorn, giraffe thorn) is a tree of southern Africa in the family Fabaceae. Its preferred habitat is the deep dry sandy soils in parts of South Africa, Botswana, the western areas of Zimbabwe and Namibia. It is also native to Angola, south-west Mozambique, Zambia and Swaziland. The tree was first described by Ernst Heinrich Friedrich Meyer and Johann Franz Drège in 1836. The camel thorn is a protected tree in South Africa.

*3124 observations recorded in Arizona*
",594,Vachellia erioloba,Camel Thorn,Fabaceae,Vachellia,False,,https://en.wikipedia.org/wiki/Vachellia erioloba,3124
